"x1" "x2" "x3" "y"
0.0866500670090318 1.58401792449877 "B" 1
-2.94811251852661 -0.446679718326777 "B" 0
-2.88483140710741 -1.90787838539109 "B" 0
-2.13292859075591 0.236008399631828 "A" 0
-1.16980947135016 -2.31617664266378 "B" 0
1.9539411761798 2.83174638357013 "B" 1
0.0140678538009524 -2.47158978972584 "A" 0
1.82143575511873 2.68524019606411 "B" 1
-2.63616010732949 -2.92603497812524 "B" 1
2.56773081840947 2.89097072929144 "A" 1
1.84907130617648 2.00784998713061 "B" 1
-2.52711996110156 -1.53363246610388 "B" 0
0.605569690000266 0.456311943009496 "A" 1
1.28867928357795 -2.93344721384346 "B" 1
0.0830739196389914 0.827323203440756 "B" 0
1.32069902960211 -2.70659246435389 "B" 1
1.49967761943117 -0.627831841818988 "A" 1
-2.42615685705096 1.29296855768189 "B" 0
-0.613044809550047 -2.99690543208271 "A" 1
-1.23320758156478 -1.087554639671 "B" 0
0.703521993476897 1.83573782164603 "A" 0
2.84564476367086 -0.079477840103209 "B" 1
0.709272227715701 -0.412293491419405 "B" 1
0.128215160686523 0.882297495380044 "A" 0
2.41502277553082 1.404518018011 "A" 1
0.824726596008986 2.25906256679446 "A" 0
2.18580679781735 1.66160197835416 "A" 1
-1.49329355405644 2.51424609543756 "B" 0
-1.70958551578224 -1.10744001483545 "A" 0
0.656856268644333 2.89760275930166 "B" 0
-0.699332187417895 0.477290431503206 "B" 0
1.53162626735866 -2.16949911229312 "B" 1
-0.721582543104887 -2.58358815964311 "A" 1
1.76983238104731 2.32808335544541 "A" 1
2.43414681544527 1.91581106744707 "B" 1
2.90415704017505 1.50521095376462 "B" 1
0.52768784109503 -2.41608262667432 "B" 1
-2.94321569055319 -1.59717676928267 "B" 0
-1.07524758484215 -0.140772503335029 "A" 0
0.35674039972946 0.269537184387445 "A" 1
0.0895053609274328 -1.93215501168743 "B" 1
-2.46172882709652 0.155988149810582 "B" 0
1.09950344217941 0.870305432472378 "B" 1
1.25983229745179 -1.41514709545299 "A" 1
1.80138932447881 -0.555599866434932 "A" 0
2.66447048960254 1.18841540347785 "A" 0
-1.88012317428365 -1.83666895749047 "B" 0
-1.32814630586654 -1.73397957812995 "A" 1
1.6455797329545 2.28607726329938 "A" 1
-2.79931431217119 -1.51356827560812 "A" 0
1.03150884434581 1.41831303527579 "B" 1
1.87660273164511 -0.0889342138543725 "B" 1
0.978967433329672 -1.25779104139656 "B" 0
2.66684803599492 -0.678293115925044 "A" 1
2.24906440638006 -0.772538281045854 "A" 1
1.1842271857895 -2.08536367630586 "B" 1
-1.88975465158001 -0.064588122535497 "A" 1
-2.41473413771018 2.51398428669199 "B" 0
1.84655994549394 1.9900219598785 "A" 0
0.130665812641382 1.79169991984963 "B" 0
1.16124406037852 -2.52538948087022 "A" 1
-1.70202246448025 -0.775564977899194 "B" 1
0.779657229781151 0.149656951893121 "B" 0
-2.11795273516327 1.22164020873606 "B" 0
2.75442275544629 -0.0496609644033015 "B" 1
2.94066268019378 -2.31799602275714 "B" 1
-0.021364152431488 -1.48784663295373 "A" 1
2.51788586145267 1.41149578755721 "B" 1
-0.767219154629856 -0.0716807493008673 "A" 0
1.96234467532486 1.30648847669363 "B" 0
0.35425768699497 0.224160840734839 "A" 0
1.77402722742409 2.35087392758578 "A" 1
-0.887869528960437 0.59642777312547 "B" 0
-1.74883396318182 1.09679286042228 "A" 0
1.70868374593556 -0.329457480926067 "B" 1
1.09830750385299 -2.63451696652919 "B" 1
-0.407933915499598 0.266099281143397 "A" 1
2.07860392145813 0.132705033291131 "A" 0
0.611663034651428 -0.309166520833969 "A" 0
1.44396309228614 1.5106045184657 "B" 0
0.569412006530911 2.96170614659786 "B" 0
2.10935453837737 -2.46914598159492 "B" 1
1.88340605283156 -2.62835904769599 "A" 1
-0.717459891457111 0.580868671182543 "B" 1
-0.0461507854051888 -1.93483679043129 "A" 1
2.96026478754357 -0.724265695083886 "B" 1
-1.9554632990621 -1.3745641973801 "A" 0
2.00568479765207 1.60633046133444 "A" 0
-0.625107758212835 2.20676523679867 "B" 1
2.81433680467308 0.478799862787127 "A" 0
-1.87076119892299 2.87658244930208 "A" 0
1.49533001845703 -2.6545510198921 "A" 1
-1.14918233966455 -1.39328837161884 "B" 0
-0.725646591279656 0.0563385025598109 "A" 1
1.50459505850449 -0.398757050279528 "B" 1
1.22521005291492 1.73171823984012 "B" 1
2.52355820126832 -2.42535348515958 "B" 1
1.77166387578472 -2.96820103609934 "B" 1
1.97446177946404 2.19773314520717 "B" 0
-1.99471402494237 -1.2052331501618 "A" 0
-0.540241323877126 1.73461375990883 "B" 0
-1.82248355587944 -2.43230850063264 "B" 0
-1.44359625410289 2.94392295135185 "B" 0
2.82249760162085 1.73036422999576 "B" 0
1.86985921254382 2.0582501264289 "B" 0
-0.914424962829798 1.57264978531748 "B" 0
2.63007316645235 -1.00893060397357 "B" 1
-2.01967863645405 2.09366397466511 "B" 0
-2.0591450384818 1.1576791391708 "A" 0
1.52437954349443 2.72218206245452 "A" 0
2.31630241731182 2.15587643533945 "A" 0
-1.15941518219188 -0.537119977176189 "A" 0
-1.13350950926542 2.32217708369717 "B" 0
2.907151135616 -0.470698247663677 "A" 1
-2.95842461893335 1.73117852630094 "B" 1
-1.35407653357834 2.11013050144538 "A" 0
1.78826528834179 -1.82741783279926 "A" 1
-1.53798169316724 -1.02396213216707 "B" 0
-0.250359227880836 -1.49462121119723 "B" 0
0.5315539422445 -2.69487603195012 "B" 1
2.35555067192763 1.81940040551126 "B" 1
-2.25723055656999 0.502655097283423 "A" 0
0.0798540967516601 0.512899337802082 "A" 1
0.981841323897243 -1.0738441455178 "B" 1
1.59325200039893 2.75063701579347 "A" 0
-2.44424295471981 -1.47677301149815 "A" 0
-2.59413280058652 -1.67056355439126 "B" 1
0.336589994374663 -0.317309768870473 "B" 0
0.907910442911088 1.42445181263611 "A" 1
-1.2242238689214 -2.44119749497622 "B" 0
1.17302929842845 -1.37437763437629 "A" 0
-0.733980260789394 0.18339614616707 "B" 0
-1.43422835273668 0.671371313743293 "A" 0
2.6409539245069 -0.899267485365272 "B" 1
-0.414660313166678 2.80051332525909 "A" 0
-1.03761249314994 1.96955204196274 "B" 0
0.209448829293251 1.17963188979775 "B" 1
0.75564970029518 0.0519053642638028 "B" 0
-1.97746807895601 -2.01978424843401 "A" 1
-2.34410217404366 -1.05977629451081 "A" 1
-2.35632730415091 -2.07822108641267 "B" 1
-2.44354936201125 0.543071786407381 "A" 1
0.207453177776188 1.26884348876774 "A" 0
2.37833528732881 -2.51222466817126 "B" 1
1.26015611412004 0.58825568575412 "A" 1
2.43872503191233 1.93400051817298 "A" 1
-0.3798683504574 -1.49713997310027 "B" 1
-0.193086643237621 0.158382520079613 "A" 0
0.588717073202133 -2.69733043340966 "A" 1
-1.15951270982623 1.73388652224094 "B" 0
0.432005094364285 1.13695426890627 "A" 0
-0.124781075399369 -0.144788144621998 "A" 1
1.1797018814832 2.03042040998116 "A" 1
1.41167909977958 0.21353776473552 "A" 1
0.0993818482384086 0.568738776259124 "A" 0
2.91222813958302 0.935427341144532 "A" 1
2.50787554867566 -1.55127391219139 "B" 1
-0.16507244668901 -1.87728215893731 "B" 0
-0.716240082867444 -0.682858415879309 "B" 1
2.63286220422015 2.5581292072311 "B" 0
2.6668622600846 -2.67106226552278 "B" 1
2.44094793079421 0.48848004732281 "B" 0
1.70626619132236 1.21081390092149 "A" 1
0.757986398879439 -0.134261306840926 "B" 0
1.053862280678 1.87585051590577 "B" 1
2.6226585265249 -1.43320807395503 "A" 0
0.207162905484438 -2.56823316961527 "A" 1
-0.979259844403714 1.58132300432771 "B" 0
1.74402463808656 2.19827317167073 "A" 1
-2.2604125700891 -0.154284379910678 "A" 0
2.75476993247867 2.8533981917426 "B" 0
-2.80504804803059 0.316066476982087 "A" 0
-1.44186489656568 -0.161159915383905 "B" 1
2.25858150841668 0.0830792100168765 "B" 1
2.07374681532383 -1.17338538402691 "A" 1
-2.89887658087537 0.665370376780629 "A" 0
-1.89815477700904 -1.61150670843199 "B" 1
-2.30494721559808 1.92614982649684 "B" 0
-0.129512276966125 2.17946810927242 "A" 0
2.69834929984063 -2.10877041192725 "B" 1
1.95442614331841 0.305498322006315 "B" 0
1.86935225967318 -0.507476060651243 "B" 0
2.49442158127204 0.433860367164016 "A" 1
1.20099161937833 2.7737623709254 "B" 0
-2.50176857365295 0.70310773467645 "A" 0
-2.29154318897054 2.56790499016643 "B" 0
1.76189793180674 -2.14088635286316 "A" 1
2.97626301180571 -0.853659820742905 "A" 1
1.14621391100809 -1.24335682019591 "A" 1
-2.1159649095498 -1.38068917533383 "A" 0
-1.09291309257969 1.60057350061834 "B" 0
-2.06412665080279 1.1401194697246 "A" 0
2.97152128675953 -0.274876039009541 "A" 0
1.48936363728717 0.582113960757852 "A" 1
-0.641763959079981 0.82529827253893 "A" 0
0.308347938582301 -0.305327095091343 "A" 1
-2.82353969011456 1.20074658282101 "A" 1
-0.982187985442579 -2.36658278899267 "B" 0
2.15027505811304 -1.07762924395502 "A" 1
-2.23747118376195 2.69344446156174 "A" 0
1.74896687502041 1.3855061000213 "B" 0
-2.41270864522085 2.01196755236015 "A" 0
-2.88507920969278 -1.80499670282006 "B" 0
-1.34386548120528 2.16500926902518 "A" 0
-0.533088563941419 0.043094992171973 "A" 0
-2.59978903457522 -0.842083824332803 "B" 0
1.77918938593939 2.7562668104656 "B" 1
0.0379514582455158 -2.07042543869466 "B" 0
0.111742913257331 -2.81574180861935 "A" 1
1.23275970853865 2.4548828098923 "A" 0
1.98971449770033 1.43153466330841 "A" 0
-2.63462141901255 -0.370865798089653 "A" 0
-0.978985345456749 -1.8656959910877 "A" 1
1.81344577576965 1.93761047255248 "B" 1
-1.29898478602991 0.972207744140178 "B" 0
1.88926286436617 1.8783868686296 "A" 1
-1.7095013181679 -1.0288294502534 "B" 0
0.330917035695165 0.346144488081336 "B" 1
-2.90683379117399 -1.84327813563868 "B" 0
-2.68387010274455 -1.76103582233191 "A" 0
0.591943691018969 -1.00390377547592 "A" 0
1.24974387930706 -2.35154143162072 "B" 1
0.920643959194422 -0.56670399941504 "A" 1
0.464483811054379 2.93852566787973 "A" 0
1.06971319857985 0.150114316027611 "A" 1
-1.7401326787658 0.121364386752248 "A" 0
-1.57811937108636 -1.55284539330751 "A" 1
-0.259498394094408 0.686468645464629 "B" 0
-0.959092038217932 -2.13425200385973 "A" 1
-0.594433883205056 -2.78971196478233 "B" 1
-0.409846679773182 1.85027820663527 "B" 0
2.73223836394027 -2.24355604173616 "A" 1
-1.66632556915283 1.86373986164108 "B" 1
-0.808135241735727 2.39928497979417 "B" 0
2.29485218273476 -0.277825904544443 "B" 0
0.162098759785295 -2.47800693148747 "A" 1
0.514276321046054 1.28970746649429 "B" 1
-1.45402717776597 2.82169862184674 "A" 1
2.21321396715939 2.72781913122162 "B" 0
-1.12258226098493 -2.48662844253704 "B" 1
1.03716094885021 0.479498215019703 "B" 1
0.714676195755601 1.24055256927386 "B" 0
-0.578855124302208 -2.46856630733237 "A" 1
-0.573599145747721 -2.35288537899032 "A" 1
2.77401589974761 -2.34633274236694 "A" 0
-1.11001428449526 2.81850013369694 "A" 0
-2.90477521251887 0.442840612493455 "B" 0
-2.03611889854074 -2.55530856130645 "A" 1
-1.62446218868718 -2.12380387913436 "B" 1
-0.663061432074755 -0.365674326661974 "B" 0
2.09455898730084 0.00730739906430244 "B" 1
1.41983303055167 -1.96707771532238 "A" 1
1.04908357607201 -0.679899697657675 "A" 0
-2.35487222112715 0.735801730770618 "B" 0
-2.64354741107672 -2.03144518425688 "B" 1
2.7669626371935 0.649415966123343 "A" 0
1.37819398473948 1.88202222855762 "B" 0
-0.0566761787049472 -0.74272246286273 "B" 1
2.28575239470229 -0.109800975769758 "A" 1
0.475371689535677 -0.897881952580065 "A" 1
1.16602033143863 -0.00961406249552965 "A" 1
2.46624551620334 -2.54093192238361 "A" 1
2.02713720034808 2.84886248828843 "A" 1
0.0863287230022252 1.99398611532524 "B" 1
0.759493674617261 2.64496785309166 "B" 0
1.77117166807875 1.38192109717056 "B" 0
2.66288151685148 -2.82337343785912 "B" 1
-2.73411150556058 -0.862620369996876 "B" 0
1.52089803759009 -1.85681272856891 "A" 1
1.10834422102198 -2.78773406893015 "A" 0
0.734263511840254 2.3480038815178 "A" 0
2.96097600040957 2.47416624706239 "B" 0
0.813916412182152 1.10613351361826 "B" 1
0.935545738320798 1.03251514350995 "B" 1
1.36468346882612 -1.54157966421917 "B" 1
0.51111241383478 0.392683451995254 "A" 1
0.451635778415948 2.66433155257255 "A" 1
-2.79175647022203 0.0717456475831568 "A" 0
1.7221353314817 2.28097891062498 "A" 1
-1.91428226837888 -1.50309313740581 "B" 1
-1.99003737978637 2.76886242069304 "A" 0
-0.117348966188729 2.23219266626984 "A" 0
-1.54473365563899 -1.70132702914998 "A" 0
-0.944421848282218 2.90982756530866 "A" 0
1.30388932814822 1.86601218162104 "A" 1
2.22505384683609 -2.17156386841089 "A" 0
-1.47595752077177 1.24419433297589 "A" 0
1.75558096775785 -2.18956163758412 "A" 1
0.428903855849057 2.36360661685467 "B" 0
0.182739179581404 2.42190299229696 "B" 0
1.70727683929726 2.32619353104383 "A" 0
2.56195089127868 -2.98360805958509 "A" 1
0.730112104676664 1.99409774132073 "B" 0
0.87505731638521 0.801392850000411 "A" 1
-0.393636227119714 2.26542015513405 "A" 0
-0.407102408353239 -0.530677076429129 "A" 0
2.85067071765661 0.879109789151698 "B" 0
-1.15344650857151 -0.472675738390535 "B" 0
-0.256992301438004 -0.368954534176737 "B" 0
1.23968885606155 2.69278393825516 "A" 1
1.86618509469554 -2.63615806913003 "B" 1
-1.15971541078761 -2.81539083179086 "A" 1
1.06833329005167 0.6423548636958 "B" 0
1.70579572068527 -0.592444086447358 "B" 0
2.16096886899322 -1.01318193878978 "A" 1
0.709640764631331 -2.48865001928061 "B" 1
-1.8688312349841 -1.11655968334526 "A" 0
2.42963971663266 2.55987913208082 "B" 0
-2.80741932755336 -0.319907208904624 "B" 1
1.72614355897531 -2.90242779487744 "B" 1
2.12639998225495 -1.96539052063599 "A" 1
1.81545938411728 -1.30871066311374 "A" 1
-1.99202430294827 1.51923007378355 "A" 0
-1.02793507603928 0.560748212970793 "A" 0
-1.80381109798327 -1.08109382120892 "A" 0
-1.03488697204739 2.18581612966955 "B" 1
-0.716343862004578 -1.98611941421404 "B" 1
0.0318467239849269 1.27618554979563 "A" 0
-2.24396861856803 -2.89496920444071 "B" 0
-2.5471173254773 2.93626922601834 "B" 0
-0.153694552369416 1.6206203950569 "A" 0
-1.41246272670105 2.8701283740811 "A" 0
-1.61552356090397 2.12456025928259 "A" 0
0.577196319121867 -0.138463850598782 "B" 0
-2.0464465264231 1.93582441471517 "A" 0
2.13032902730629 1.02473507914692 "B" 0
-1.57527722558007 2.10682401945814 "B" 0
1.78267019195482 -2.42261481005698 "B" 1
-2.52908644918352 -0.928104981780052 "A" 1
0.251376795116812 -0.0842881039716303 "A" 0
1.30166771728545 0.248412702698261 "A" 1
-2.75532398326322 1.93393821408972 "B" 0
-2.84639731328934 2.88311521522701 "B" 0
1.44369858736172 -0.845316637773067 "B" 1
1.6208943980746 -0.157544431742281 "B" 1
0.23206913843751 1.07887097541243 "B" 0
-0.671181351877749 -0.297248824965209 "A" 1
-0.183493781369179 -0.478459888603538 "A" 1
-2.26508109178394 -0.209875700064003 "B" 0
2.03633523546159 -0.0127996187657118 "B" 1
-1.39577679382637 -1.81482676835731 "A" 0
-1.82939343340695 -1.21790606528521 "A" 1
-1.49219905491918 -2.67463122261688 "A" 1
-0.665202554315329 -1.18121112696826 "A" 0
2.06159763224423 -2.17081816960126 "A" 1
2.88358458783478 -0.20300332037732 "B" 1
-1.16208183439448 -2.56734266784042 "B" 0
-1.37749933172017 1.01134474296123 "B" 0
0.737625582609326 -1.01776843657717 "A" 1
0.743110807612538 2.04509535524994 "A" 1
-2.66525868745521 1.76043270947412 "A" 0
1.47280326113105 -2.26574183441699 "A" 1
-1.13496982958168 -1.87343026930466 "B" 0
-2.7449014079757 2.72164940228686 "B" 0
0.40381526062265 -1.64969394681975 "A" 1
-2.90162530308589 2.32932488713413 "B" 1
2.25519176619127 2.68964233389124 "A" 1
0.164901263080537 -0.0656708143651485 "B" 1
-2.343261863105 2.30676519172266 "A" 0
1.84352419478819 -0.688097780104727 "A" 1
1.85446346271783 -2.73259428748861 "B" 1
-2.93394374242052 2.00778505811468 "A" 0
1.10044380370528 1.34459054656327 "A" 1
-0.358156534843147 -0.568327188491821 "A" 0
2.41851062094793 2.61879219627008 "A" 1
-0.635707172099501 -1.89837938826531 "B" 0
-2.97447428014129 -1.2287539858371 "A" 0
2.78027987480164 -1.41622036043555 "A" 1
2.8016114551574 2.31028696149588 "A" 1
1.49576077004895 -2.68813517689705 "A" 1
-0.599751662928611 2.86393770435825 "B" 0
-0.497360521461815 -2.90521470503882 "A" 1
1.93569912062958 1.5092610293068 "B" 1
0.0291599496267736 2.89610209967941 "B" 0
1.17754174768925 1.55696295993403 "B" 0
2.6249972814694 0.636396622750908 "A" 1
-1.46417128387839 1.86505807517096 "A" 1
0.18482582224533 -1.18970539234579 "B" 0
-2.4485865784809 -2.04908040817827 "B" 0
0.187559908255935 -0.0376612823456526 "A" 0
2.54648872325197 2.77365667652339 "A" 1
-1.6925222016871 -0.360671414528042 "B" 1
2.16651679482311 1.95941933104768 "A" 1
0.396850408986211 0.210921593941748 "A" 1
-0.615113654639572 -0.154144504107535 "A" 0
0.627721706405282 1.69188856054097 "A" 1
-0.741732379887253 0.568600122816861 "A" 1
1.88085951190442 0.903109753970057 "A" 1
-1.24626611173153 1.96569696022198 "A" 0
-1.08040671469644 0.816374602261931 "B" 0
-0.498029483947903 2.24433557409793 "A" 1
1.65531964972615 -2.82753182016313 "B" 1
0.84307253966108 1.37847297778353 "A" 0
-1.43686684174463 -0.137995210010558 "B" 0
-1.12390263564885 0.934554976411164 "A" 0
1.40934314439073 -1.08773114159703 "B" 1
1.65396244358271 -0.505775144789368 "A" 1
0.588363059330732 1.42318899650127 "B" 1
-2.30035824794322 -1.19213174376637 "A" 1
-1.54836013074964 -1.9899568115361 "A" 1
-1.4139180611819 -1.63441201066598 "B" 0
-1.28867587912828 -1.73723729141057 "A" 0
0.20293233403936 -1.35043341899291 "B" 1
-0.618633792735636 -1.1402040598914 "A" 0
0.864845051430166 -0.377624847460538 "A" 0
-2.13785765552893 -0.973204767331481 "A" 0
2.19759234460071 2.30679628578946 "B" 0
-0.254130443092436 -1.46256669284776 "B" 0
2.39714039722458 1.0728545053862 "A" 1
1.67806364502758 2.51139244018123 "B" 0
1.89328048797324 2.71832989901304 "A" 0
2.98197924904525 2.99406961770728 "A" 1
0.538798218593001 0.155115050263703 "B" 1
-0.200675091706216 2.8280254653655 "B" 1
-1.01407487411052 -2.65010567754507 "B" 0
1.23978289822116 -0.922177541535348 "B" 0
1.54427472129464 -0.135431564413011 "B" 1
1.64540002075955 -1.32778915157542 "A" 1
2.22757331980392 -1.01670716190711 "A" 0
-1.74389216629788 1.06725127156824 "B" 0
1.59742936491966 2.10739000886679 "B" 1
2.0496933683753 0.23231957713142 "A" 1
2.60475775692612 -1.6295653427951 "B" 1
1.05494332266971 1.50292675942183 "A" 0
2.15375100681558 -0.341944266110659 "A" 1
-2.5454974793829 -1.63801343087107 "A" 1
0.812984763644636 -0.0792472902685404 "B" 1
-0.627676027826965 2.08469235152006 "A" 1
1.48636234737933 2.94781877333298 "B" 0
1.43693076772615 -1.54183187149465 "B" 0
-0.769705830607563 2.94240688439459 "A" 0
-0.965620490256697 -2.39533668709919 "A" 0
1.03682009037584 -1.44552877731621 "A" 1
-1.06253753229976 -0.220915851183236 "B" 1
1.10467029316351 -0.769771051593125 "A" 1
-1.71578196482733 2.80596007453278 "A" 0
-1.52121298341081 -1.74474444240332 "B" 1
-2.26006775954738 -1.94231108715758 "A" 1
1.71232311241329 -0.162247978616506 "A" 1
1.56854278687388 -2.09209637856111 "A" 1
-1.82280026888475 0.0577640212140977 "B" 0
2.38517935853451 -2.43900837097317 "A" 1
0.572411131113768 0.747545493766665 "A" 1
-0.341487328056246 -0.201321347616613 "B" 0
-1.20647822879255 1.4507811111398 "B" 0
-1.18040156224743 1.68303413735703 "B" 1
0.442339240573347 -2.34269747324288 "A" 1
2.58569001685828 -0.381232425570488 "A" 1
1.85729662002996 -0.805190726649016 "B" 1
-0.387473646551371 1.83609480271116 "B" 0
-0.86389034986496 0.0735826031304896 "A" 1
0.0998083935119212 2.00291948625818 "A" 0
0.913706111256033 -2.53948333254084 "B" 1
1.11279774829745 1.38260985352099 "A" 1
1.93910876009613 -2.08684023655951 "B" 1
-2.28615109249949 2.96241667494178 "A" 0
2.4921477008611 -1.2231408264488 "A" 1
-1.47911046864465 2.25605408241972 "A" 1
-0.563258516136557 0.258290602359921 "A" 1
-1.42302963836119 2.81756883300841 "A" 0
-1.07989459577948 2.78691008593887 "A" 0
-1.55189334321767 -0.563326966948807 "A" 0
0.2246861779131 -0.116517753805965 "A" 0
1.30787839600816 -1.04787747887895 "A" 1
0.227354913018644 -2.64653705013916 "A" 1
-2.89621831616387 -1.57941770274192 "B" 0
0.737716207746416 -1.49141784757376 "B" 1
0.617513495497406 1.12533531803638 "A" 1
1.58537455508485 -0.131003913469613 "B" 1
2.24601284461096 1.78749784268439 "B" 1
-0.339257954154164 -2.93731380952522 "A" 1
0.0354095636866987 1.9364512511529 "A" 0
2.34504408342764 2.89282555645332 "A" 1
-0.734283881261945 1.96319535886869 "A" 0
-1.45318362582475 0.876063221599907 "B" 0
-1.98308049095795 -1.27371404226869 "A" 0
-2.48150652414188 -1.49020887538791 "A" 0
1.09224596852437 1.52507350919768 "B" 0
-0.847824395634234 -0.463833914604038 "B" 0
-2.60981904901564 0.521978641860187 "B" 0
-2.59260059008375 -0.385619955137372 "B" 0
0.391470156144351 -2.05565233156085 "A" 0
1.09248542413116 1.19718245510012 "A" 0
-1.84851671895012 0.872780572157353 "A" 0
-1.40620109438896 -1.62010570289567 "A" 0
2.66674080071971 1.08363065728918 "B" 1
0.117766347248107 2.78226647945121 "A" 0
1.44632262876257 0.154584836214781 "B" 1
-1.67066450882703 -1.46988393785432 "A" 0
0.837554809637368 2.05504281632602 "A" 0
0.75782905658707 1.1013476033695 "A" 1
0.244665937498212 -0.874406317714602 "A" 1
-1.55463869450614 2.68139893468469 "A" 0
-1.50148121360689 1.95234803762287 "A" 0
-0.193538891617209 -2.80759138567373 "A" 1
2.00697526987642 1.80564839718863 "B" 0
-1.59647800773382 -1.29897827329114 "A" 0
1.65081845317036 2.17636822164059 "B" 1
0.129677911754698 0.717667902354151 "A" 1
-0.994670438580215 1.41243319306523 "B" 0
1.67078277468681 1.22539566317573 "A" 0
-1.57417889870703 2.10112036205828 "A" 0
-0.979634688701481 1.95091263111681 "A" 0
-0.452975466381758 1.84811016870663 "B" 1
1.18871316080913 2.47734666382894 "A" 0
0.932231701444834 -1.40882529085502 "A" 1
1.3321295552887 2.52014434151351 "A" 0
-2.01554688904434 1.01089988043532 "A" 1
-2.69608374126256 0.943363821599633 "B" 0
0.43734043976292 0.567629854660481 "A" 1
-2.31503335246816 2.55494070472196 "A" 0
-2.90540801687166 -2.37278300710022 "A" 1
1.66346910735592 -0.406125058885664 "A" 0
-1.40008044010028 0.53072398994118 "B" 1
1.08124521095306 2.47527824761346 "A" 1
-1.66797006921843 1.15845924569294 "B" 0
2.84545593475923 -2.632251331117 "A" 1
1.07272175978869 2.89722416410223 "A" 0
1.68977031949908 1.45865319203585 "B" 1
1.19557837536559 -1.75905823521316 "A" 1
-2.93755817972124 -1.2175794322975 "B" 0
0.0234424844384193 -0.590534593909979 "B" 1
1.38635525945574 -1.17853109445423 "A" 1
-1.02133186580613 1.06990402797237 "A" 1
1.92299487115815 -2.13454298581928 "B" 1
2.3089870470576 1.48630893649533 "B" 1
